transaction_date,area,property_type,bedrooms,size_sqft,off_plan,price_aed,annual_rent_aed
2021-01-23,Arabian Ranches,Villa,4,3910.0,False,4930000.0,235700.0
2021-01-23,Palm Jumeirah,Townhouse,5,3407.0,False,8290000.0,436200.0
2021-01-24,Jumeirah Village Circle,Apartment,2,1181.0,False,875000.0,71900.0
2021-01-24,International City,Apartment,2,1684.0,True,610000.0,46400.0
2021-01-24,Dubai Marina,Apartment,2,1350.0,False,2665000.0,173300.0
2021-01-24,Dubai South,Apartment,1,989.0,True,652000.0,45900.0
2021-01-26,Dubai South,Villa,6,4183.0,True,2878000.0,244500.0
2021-01-26,Palm Jumeirah,Apartment,1,868.0,True,2422000.0,120700.0
2021-01-26,Business Bay,Apartment,3,2058.0,False,3007000.0,182200.0
2021-01-26,Dubai Marina,Apartment,2,1091.0,False,1918000.0,114500.0
2021-01-26,Dubai South,Apartment,2,1349.0,False,906000.0,77800.0
2021-01-26,Palm Jumeirah,Apartment,1,627.0,True,1570000.0,69000.0
2021-01-27,Downtown Dubai,Apartment,1,907.0,False,1874000.0,102000.0
2021-01-27,Arabian Ranches,Villa,4,3279.0,False,4512000.0,307400.0
2021-01-27,Jumeirah Lake Towers,Apartment,2,1349.0,True,1563000.0,116000.0
2021-01-28,Palm Jumeirah,Apartment,3,1838.0,False,5293000.0,243500.0
2021-01-28,Dubai Marina,Apartment,3,1440.0,False,2605000.0,146300.0
2021-02-01,Dubai South,Apartment,1,664.0,False,461000.0,36600.0
2021-02-02,Jumeirah Lake Towers,Apartment,0,409.0,False,459000.0,33000.0
2021-02-02,Jumeirah Lake Towers,Apartment,1,774.0,True,741000.0,51100.0
2021-02-02,International City,Apartment,1,796.0,False,278000.0,30000.0
2021-02-02,Jumeirah Village Circle,Apartment,3,1359.0,False,1088000.0,78500.0
2021-02-02,Palm Jumeirah,Apartment,3,1999.0,True,5683000.0,273300.0
2021-02-02,International City,Apartment,2,1367.0,False,605000.0,64700.0
2021-02-02,Dubai South,Villa,6,4549.0,True,2882000.0,235900.0
2021-02-02,Business Bay,Apartment,1,942.0,False,1521000.0,100600.0
2021-02-03,Palm Jumeirah,Townhouse,6,3725.0,True,8873000.0,347600.0
2021-02-03,Palm Jumeirah,Apartment,0,568.0,True,1591000.0,72700.0
2021-02-03,Dubai Marina,Apartment,0,423.0,False,699000.0,53500.0
2021-02-04,Downtown Dubai,Apartment,2,1400.0,False,3458000.0,284400.0
2021-02-04,Downtown Dubai,Apartment,1,948.0,False,1861000.0,100600.0
2021-02-05,Downtown Dubai,Townhouse,4,3364.0,False,7684000.0,497200.0
2021-02-05,Palm Jumeirah,Villa,4,3335.0,False,10628000.0,489700.0
2021-02-05,Palm Jumeirah,Townhouse,6,3941.0,False,10475000.0,498900.0
2021-02-05,Downtown Dubai,Apartment,0,450.0,False,883000.0,52900.0
2021-02-05,Palm Jumeirah,Apartment,2,1278.0,True,3063000.0,173200.0
2021-02-05,Dubai Hills Estate,Apartment,2,1300.0,True,1757000.0,105800.0
2021-02-05,Jumeirah Lake Towers,Apartment,2,1124.0,True,941000.0,75100.0
2021-02-06,Jumeirah Village Circle,Apartment,3,1779.0,True,1291000.0,99800.0
2021-02-06,Dubai Marina,Apartment,2,1372.0,False,1839000.0,147500.0
2021-02-06,Arabian Ranches,Villa,5,3944.0,False,4099000.0,245300.0
2021-02-06,Business Bay,Apartment,2,1174.0,False,1531000.0,89500.0
2021-02-06,Dubai South,Apartment,1,928.0,False,613000.0,44800.0
2021-02-07,Dubai Marina,Apartment,1,1008.0,True,1899000.0,116000.0
2021-02-07,Palm Jumeirah,Apartment,2,1240.0,False,2989000.0,170100.0
2021-02-07,Downtown Dubai,Townhouse,4,3071.0,True,6031000.0,300500.0
2021-02-08,Jumeirah Lake Towers,Apartment,2,1133.0,True,1185000.0,82900.0
2021-02-08,Jumeirah Lake Towers,Apartment,2,1368.0,True,1171000.0,87600.0
2021-02-08,Dubai Hills Estate,Apartment,2,1165.0,False,2028000.0,122400.0
2021-02-08,Dubai Marina,Apartment,0,396.0,True,671000.0,46600.0
2021-02-09,Business Bay,Apartment,2,1160.0,False,1428000.0,94000.0
2021-02-09,International City,Apartment,1,922.0,True,333000.0,30300.0
2021-02-09,Dubai Marina,Apartment,2,1207.0,True,1853000.0,121300.0
2021-02-10,Dubai Marina,Apartment,0,408.0,False,649000.0,42200.0
2021-02-10,Downtown Dubai,Apartment,1,741.0,False,1483000.0,81500.0
2021-02-12,Arabian Ranches,Apartment,0,428.0,False,448000.0,23800.0
2021-02-12,Palm Jumeirah,Apartment,0,420.0,True,979000.0,54900.0
2021-02-13,Business Bay,Apartment,0,427.0,True,637000.0,36100.0
2021-02-13,International City,Apartment,3,1879.0,True,714000.0,58100.0
2021-02-13,Dubai Hills Estate,Apartment,1,863.0,False,1630000.0,92900.0
2021-02-14,Jumeirah Village Circle,Apartment,0,474.0,False,396000.0,30900.0
2021-02-14,Jumeirah Village Circle,Apartment,2,1295.0,False,1104000.0,80000.0
2021-02-14,Arabian Ranches,Apartment,2,1433.0,False,1289000.0,59000.0
2021-02-14,Dubai Marina,Apartment,3,1291.0,True,1707000.0,112200.0
2021-02-15,Jumeirah Village Circle,Apartment,2,1367.0,False,1053000.0,86400.0
2021-02-16,Jumeirah Village Circle,Apartment,3,1717.0,True,2131000.0,149500.0
2021-02-17,Dubai South,Apartment,0,300.0,False,192000.0,15300.0
2021-02-17,Palm Jumeirah,Apartment,3,1813.0,False,4708000.0,213900.0
2021-02-17,Business Bay,Apartment,1,1028.0,True,1217000.0,71900.0
2021-02-17,Palm Jumeirah,Apartment,0,460.0,False,1055000.0,63700.0
2021-02-18,Arabian Ranches,Apartment,0,347.0,False,405000.0,22300.0
2021-02-18,Dubai South,Apartment,0,441.0,True,311000.0,21300.0
2021-02-18,Arabian Ranches,Apartment,0,500.0,True,534000.0,29100.0
2021-02-19,Arabian Ranches,Apartment,2,1118.0,False,1528000.0,98200.0
2021-02-19,Jumeirah Village Circle,Apartment,3,1669.0,False,1518000.0,111700.0
2021-02-19,Jumeirah Village Circle,Apartment,1,939.0,False,783000.0,59800.0
2021-02-19,Business Bay,Townhouse,4,3003.0,False,4634000.0,337700.0
2021-02-19,International City,Apartment,2,1147.0,False,464000.0,42400.0
2021-02-20,Dubai Hills Estate,Apartment,1,908.0,True,1533000.0,82800.0
2021-02-20,Dubai South,Apartment,0,394.0,True,263000.0,20200.0
2021-02-20,Jumeirah Village Circle,Apartment,1,784.0,False,547000.0,40200.0
2021-02-21,Jumeirah Lake Towers,Apartment,3,1635.0,False,1897000.0,139300.0
2021-02-21,Jumeirah Village Circle,Apartment,2,1165.0,False,971000.0,69700.0
2021-02-22,Arabian Ranches,Apartment,3,1911.0,True,1865000.0,103500.0
2021-02-22,Dubai Hills Estate,Apartment,1,981.0,True,1407000.0,84300.0
2021-02-23,Dubai Marina,Apartment,3,1737.0,False,2563000.0,158300.0
2021-02-23,Dubai Hills Estate,Apartment,2,1274.0,False,1874000.0,123500.0
2021-02-23,Business Bay,Apartment,3,2027.0,False,2913000.0,220700.0
2021-02-24,Business Bay,Apartment,1,835.0,True,1229000.0,87000.0
2021-02-24,Dubai Hills Estate,Townhouse,6,4199.0,True,5166000.0,321900.0
2021-02-24,Dubai Marina,Apartment,0,460.0,False,767000.0,41100.0
2021-02-24,Jumeirah Village Circle,Apartment,1,964.0,True,745000.0,50900.0
2021-02-24,Arabian Ranches,Villa,5,4007.0,True,3713000.0,247700.0
2021-02-25,Business Bay,Apartment,1,754.0,False,1358000.0,75900.0
2021-02-25,Dubai Hills Estate,Apartment,0,522.0,False,675000.0,42900.0
2021-02-26,International City,Apartment,2,1392.0,False,657000.0,48500.0
2021-02-26,Jumeirah Lake Towers,Apartment,0,480.0,False,445000.0,32900.0
2021-02-26,Downtown Dubai,Apartment,1,996.0,True,1906000.0,115200.0
2021-02-26,Palm Jumeirah,Apartment,1,917.0,False,2637000.0,149300.0
2021-02-26,Jumeirah Lake Towers,Apartment,1,968.0,True,894000.0,53100.0
2021-02-26,Downtown Dubai,Apartment,0,435.0,False,882000.0,49400.0
2021-02-26,Palm Jumeirah,Apartment,3,1264.0,False,3317000.0,147200.0
2021-02-27,Jumeirah Lake Towers,Apartment,0,364.0,False,358000.0,26800.0
2021-02-27,Dubai South,Apartment,3,1849.0,False,1639000.0,115700.0
2021-02-27,Jumeirah Village Circle,Apartment,3,1847.0,False,1397000.0,113300.0
2021-02-28,International City,Apartment,3,1571.0,False,748000.0,76600.0
2021-02-28,Dubai Hills Estate,Apartment,1,977.0,False,1716000.0,92600.0
2021-03-01,Downtown Dubai,Townhouse,5,3347.0,False,7277000.0,423900.0
2021-03-01,Dubai Hills Estate,Apartment,1,1034.0,True,1440000.0,66300.0
2021-03-01,Downtown Dubai,Apartment,0,466.0,False,1004000.0,62700.0
2021-03-01,Jumeirah Village Circle,Apartment,0,381.0,False,411000.0,35300.0
2021-03-01,Business Bay,Apartment,3,1731.0,True,2088000.0,126500.0
2021-03-02,Dubai Hills Estate,Apartment,1,924.0,False,1490000.0,92500.0
2021-03-02,Dubai Marina,Townhouse,5,3696.0,False,5106000.0,311800.0
2021-03-02,Jumeirah Village Circle,Apartment,2,1192.0,False,989000.0,83800.0
2021-03-02,Palm Jumeirah,Townhouse,4,3177.0,False,8950000.0,373400.0
2021-03-03,Arabian Ranches,Townhouse,6,3972.0,False,3640000.0,189900.0
2021-03-03,International City,Apartment,1,894.0,True,402000.0,33000.0
2021-03-03,Dubai Hills Estate,Apartment,2,1351.0,False,2380000.0,141600.0
2021-03-03,Dubai Marina,Apartment,1,773.0,True,1265000.0,90000.0
2021-03-03,Dubai Marina,Apartment,3,1581.0,False,2720000.0,167700.0
2021-03-04,Dubai South,Apartment,3,2055.0,True,1333000.0,93300.0
2021-03-05,Dubai Hills Estate,Villa,6,3635.0,False,5298000.0,317500.0
2021-03-05,Jumeirah Village Circle,Apartment,1,780.0,False,808000.0,57300.0
2021-03-06,Arabian Ranches,Apartment,0,399.0,True,447000.0,23800.0
2021-03-06,Jumeirah Village Circle,Apartment,0,466.0,False,402000.0,30600.0
2021-03-06,Jumeirah Lake Towers,Apartment,0,349.0,False,381000.0,25400.0
2021-03-06,International City,Apartment,0,326.0,True,135000.0,12600.0
2021-03-07,Jumeirah Lake Towers,Apartment,3,2171.0,False,2742000.0,218900.0
2021-03-07,Dubai Hills Estate,Apartment,2,1373.0,True,1953000.0,113900.0
2021-03-07,Jumeirah Lake Towers,Apartment,2,1432.0,False,1548000.0,93900.0
2021-03-07,Business Bay,Apartment,0,500.0,True,719000.0,46100.0
2021-03-07,Jumeirah Village Circle,Apartment,1,800.0,False,740000.0,57300.0
2021-03-08,Palm Jumeirah,Apartment,2,1100.0,True,3169000.0,167500.0
2021-03-08,Dubai Hills Estate,Apartment,3,2027.0,True,2124000.0,114000.0
2021-03-08,Downtown Dubai,Apartment,1,825.0,False,1544000.0,92300.0
2021-03-08,Downtown Dubai,Apartment,3,1672.0,False,3560000.0,201400.0
2021-03-08,Arabian Ranches,Apartment,2,1245.0,False,1503000.0,87600.0
2021-03-08,Business Bay,Apartment,1,799.0,False,1268000.0,88200.0
2021-03-09,Downtown Dubai,Apartment,3,1577.0,False,3213000.0,165200.0
2021-03-09,International City,Apartment,2,1223.0,False,556000.0,45600.0
2021-03-09,Downtown Dubai,Apartment,3,1617.0,False,3228000.0,187600.0
2021-03-09,Dubai South,Apartment,3,1785.0,False,1320000.0,104500.0
2021-03-09,Palm Jumeirah,Apartment,2,1375.0,False,3638000.0,188200.0
2021-03-09,Palm Jumeirah,Apartment,3,1666.0,False,4226000.0,171500.0
2021-03-10,Dubai South,Villa,3,3213.0,False,2373000.0,186700.0
2021-03-10,Dubai Marina,Apartment,2,1748.0,True,2916000.0,160200.0
2021-03-10,Business Bay,Apartment,1,948.0,False,1488000.0,110100.0
2021-03-11,Dubai Hills Estate,Apartment,3,1665.0,False,2030000.0,124700.0
2021-03-11,Dubai South,Apartment,3,1450.0,False,1093000.0,89100.0
2021-03-12,Business Bay,Apartment,1,854.0,False,1315000.0,76900.0
2021-03-12,Business Bay,Apartment,2,1236.0,False,1949000.0,126900.0
2021-03-13,Dubai Marina,Apartment,0,418.0,False,697000.0,48300.0
2021-03-13,Jumeirah Lake Towers,Apartment,3,1853.0,True,1614000.0,127900.0
2021-03-13,Jumeirah Village Circle,Apartment,1,1041.0,False,737000.0,47700.0
2021-03-13,Downtown Dubai,Apartment,2,1236.0,False,2085000.0,113600.0
2021-03-13,Business Bay,Apartment,1,954.0,True,1606000.0,96700.0
2021-03-13,Palm Jumeirah,Apartment,1,1026.0,False,2719000.0,141200.0
2021-03-14,Dubai Hills Estate,Apartment,0,451.0,False,787000.0,48400.0
2021-03-14,Palm Jumeirah,Apartment,2,1597.0,True,3756000.0,202800.0
2021-03-15,Business Bay,Apartment,2,1395.0,False,2714000.0,201400.0
2021-03-15,Downtown Dubai,Apartment,2,1378.0,False,3135000.0,205600.0
2021-03-15,Downtown Dubai,Apartment,1,809.0,False,1432000.0,83900.0
2021-03-15,Dubai South,Apartment,2,1370.0,False,936000.0,63000.0
2021-03-17,Jumeirah Village Circle,Apartment,0,448.0,False,306000.0,25500.0
2021-03-17,Jumeirah Lake Towers,Apartment,1,799.0,False,1024000.0,81500.0
2021-03-17,Dubai Hills Estate,Apartment,3,2030.0,True,2345000.0,166800.0
2021-03-17,Jumeirah Lake Towers,Apartment,3,1852.0,False,1573000.0,104700.0
2021-03-18,Dubai South,Apartment,1,827.0,True,516000.0,37600.0
2021-03-18,Jumeirah Lake Towers,Apartment,1,939.0,False,1162000.0,85900.0
2021-03-18,Dubai Marina,Apartment,3,2125.0,False,3639000.0,259500.0
2021-03-18,Dubai South,Apartment,3,1892.0,True,1284000.0,93700.0
2021-03-18,International City,Apartment,1,922.0,False,381000.0,26400.0
2021-03-18,Arabian Ranches,Apartment,2,1279.0,True,1336000.0,80600.0
2021-03-18,Business Bay,Apartment,0,429.0,True,567000.0,35000.0
2021-03-19,International City,Apartment,2,1245.0,True,540000.0,41500.0
2021-03-19,Jumeirah Village Circle,Apartment,2,1415.0,False,1266000.0,84700.0
2021-03-19,Business Bay,Apartment,0,517.0,True,736000.0,52000.0
2021-03-19,Downtown Dubai,Apartment,0,357.0,True,757000.0,43400.0
2021-03-19,Dubai South,Apartment,0,450.0,True,351000.0,27500.0
2021-03-20,International City,Apartment,2,1406.0,True,604000.0,54300.0
2021-03-20,Downtown Dubai,Apartment,2,1409.0,True,2239000.0,131700.0
2021-03-20,Dubai South,Apartment,1,708.0,False,462000.0,31100.0
2021-03-20,Palm Jumeirah,Apartment,3,1618.0,False,4185000.0,204400.0
2021-03-20,Palm Jumeirah,Apartment,2,1070.0,False,2930000.0,125300.0
2021-03-20,Dubai Hills Estate,Apartment,2,1367.0,False,2024000.0,129500.0
2021-03-20,Dubai Hills Estate,Apartment,1,808.0,False,1087000.0,64500.0
2021-03-20,Business Bay,Apartment,3,1596.0,False,3004000.0,222100.0
2021-03-21,Arabian Ranches,Apartment,3,1806.0,True,1992000.0,111800.0
2021-03-21,Jumeirah Lake Towers,Apartment,3,1323.0,False,1312000.0,84600.0
2021-03-21,Dubai South,Villa,6,4452.0,False,3149000.0,269800.0
2021-03-21,International City,Apartment,3,1740.0,False,738000.0,69400.0
2021-03-22,Dubai South,Apartment,3,2007.0,False,1466000.0,98800.0
2021-03-22,Jumeirah Village Circle,Apartment,0,489.0,True,390000.0,31200.0
2021-03-22,Palm Jumeirah,Apartment,1,820.0,False,2252000.0,124000.0
2021-03-22,Dubai South,Apartment,1,897.0,False,677000.0,47400.0
2021-03-23,Dubai Marina,Apartment,1,878.0,False,1488000.0,99600.0
2021-03-23,Jumeirah Lake Towers,Apartment,3,1911.0,True,2398000.0,163600.0
2021-03-23,Business Bay,Apartment,1,1097.0,True,1716000.0,101600.0
2021-03-24,Jumeirah Village Circle,Apartment,1,785.0,False,658000.0,43700.0
2021-03-24,Dubai South,Apartment,1,912.0,False,606000.0,45000.0
2021-03-24,Dubai Marina,Apartment,3,1925.0,False,3532000.0,209300.0
2021-03-24,Arabian Ranches,Apartment,3,1375.0,False,1435000.0,70200.0
2021-03-25,Jumeirah Lake Towers,Apartment,1,697.0,False,743000.0,51900.0
2021-03-25,Arabian Ranches,Apartment,3,1798.0,True,1930000.0,99400.0
2021-03-25,Business Bay,Apartment,1,848.0,False,1006000.0,67300.0
2021-03-25,International City,Apartment,1,1010.0,False,439000.0,43500.0
2021-03-26,Dubai Marina,Apartment,2,1327.0,True,2348000.0,132500.0
2021-03-26,Dubai Hills Estate,Apartment,3,1779.0,True,2266000.0,134900.0
2021-03-26,International City,Apartment,1,689.0,False,262000.0,26200.0
2021-03-26,Palm Jumeirah,Villa,3,3113.0,True,9343000.0,546500.0
2021-03-26,Dubai Hills Estate,Apartment,1,729.0,True,986000.0,68100.0
2021-03-27,Dubai Hills Estate,Apartment,1,838.0,True,1266000.0,80600.0
2021-03-28,International City,Apartment,3,1759.0,False,775000.0,68000.0
2021-03-28,Jumeirah Lake Towers,Apartment,1,864.0,False,1030000.0,65700.0
2021-03-28,Dubai Marina,Apartment,2,1145.0,True,1807000.0,125900.0
2021-03-28,Dubai South,Apartment,0,394.0,False,358000.0,27000.0
2021-03-28,Jumeirah Lake Towers,Apartment,0,401.0,True,356000.0,20700.0
2021-03-28,Jumeirah Village Circle,Apartment,1,836.0,False,529000.0,45800.0
2021-04-01,Jumeirah Lake Towers,Apartment,3,1745.0,False,1962000.0,131500.0
2021-04-01,Arabian Ranches,Apartment,3,1657.0,False,1793000.0,95600.0
2021-04-02,Dubai South,Villa,5,3547.0,False,2348000.0,162000.0
2021-04-02,Jumeirah Village Circle,Apartment,3,1568.0,False,1202000.0,88100.0
2021-04-03,International City,Apartment,2,1297.0,True,457000.0,37600.0
2021-04-03,Jumeirah Lake Towers,Apartment,2,1187.0,False,1330000.0,99000.0
2021-04-03,Jumeirah Village Circle,Apartment,3,1657.0,False,1179000.0,91700.0
2021-04-04,Dubai South,Apartment,3,1811.0,False,1223000.0,72700.0
2021-04-04,Palm Jumeirah,Villa,5,3542.0,True,7415000.0,355400.0
2021-04-04,Jumeirah Lake Towers,Apartment,2,1496.0,True,1386000.0,89100.0
2021-04-04,Arabian Ranches,Townhouse,5,3447.0,True,3726000.0,233500.0
2021-04-04,Jumeirah Lake Towers,Apartment,0,397.0,False,445000.0,31000.0
2021-04-04,Dubai South,Villa,3,2922.0,True,2101000.0,173500.0
2021-04-04,International City,Apartment,3,2144.0,False,953000.0,75200.0
2021-04-04,Dubai Marina,Apartment,1,950.0,False,1920000.0,126100.0
2021-04-05,Downtown Dubai,Apartment,0,492.0,True,1042000.0,58500.0
2021-04-06,Palm Jumeirah,Villa,3,2878.0,False,6758000.0,327900.0
2021-04-06,Jumeirah Lake Towers,Townhouse,5,3348.0,True,3252000.0,226900.0
2021-04-06,Dubai South,Apartment,1,805.0,False,637000.0,46700.0
2021-04-07,Palm Jumeirah,Villa,4,3833.0,False,13649000.0,614000.0
2021-04-07,Arabian Ranches,Apartment,1,872.0,False,868000.0,47600.0
2021-04-07,Dubai Hills Estate,Apartment,0,407.0,True,543000.0,29400.0
2021-04-07,Arabian Ranches,Apartment,3,1611.0,False,1764000.0,89000.0
2021-04-07,Business Bay,Apartment,0,502.0,False,811000.0,55000.0
2021-04-08,Downtown Dubai,Apartment,3,1777.0,True,3018000.0,193000.0
2021-04-08,Dubai South,Apartment,3,1636.0,True,896000.0,62100.0
2021-04-08,Jumeirah Village Circle,Apartment,3,1557.0,True,1149000.0,96400.0
2021-04-08,Jumeirah Village Circle,Apartment,3,1307.0,True,1113000.0,71000.0
2021-04-08,Jumeirah Lake Towers,Apartment,0,407.0,True,422000.0,30500.0
2021-04-09,Arabian Ranches,Villa,6,4826.0,False,5300000.0,276000.0
2021-04-09,Dubai Hills Estate,Villa,5,3892.0,False,5502000.0,302100.0
2021-04-09,Downtown Dubai,Apartment,0,552.0,True,1260000.0,68700.0
2021-04-09,Jumeirah Village Circle,Apartment,2,1466.0,False,1086000.0,81700.0
2021-04-09,Arabian Ranches,Apartment,3,1697.0,False,2181000.0,128200.0
2021-04-09,Dubai Hills Estate,Apartment,2,1491.0,False,2036000.0,103100.0
2021-04-09,Jumeirah Lake Towers,Apartment,0,615.0,True,618000.0,42000.0
2021-04-10,International City,Apartment,0,575.0,False,250000.0,24100.0
2021-04-10,Jumeirah Lake Towers,Apartment,1,745.0,False,985000.0,71000.0
2021-04-10,Business Bay,Townhouse,5,2910.0,True,4430000.0,270100.0
2021-04-10,Dubai South,Apartment,1,1032.0,True,658000.0,46400.0
2021-04-10,Arabian Ranches,Apartment,1,853.0,False,1009000.0,52600.0
2021-04-11,Dubai South,Apartment,2,1368.0,True,821000.0,61500.0
2021-04-11,International City,Apartment,1,677.0,False,286000.0,24600.0
2021-04-11,Jumeirah Lake Towers,Apartment,2,1409.0,False,1790000.0,115300.0
2021-04-12,Jumeirah Lake Towers,Apartment,2,1281.0,False,1320000.0,95300.0
2021-04-12,Dubai South,Villa,5,3545.0,False,2733000.0,220600.0
2021-04-12,Palm Jumeirah,Apartment,2,1245.0,False,3234000.0,156800.0
2021-04-12,Palm Jumeirah,Villa,6,3951.0,False,10671000.0,545400.0
2021-04-13,Jumeirah Village Circle,Apartment,0,510.0,False,423000.0,33300.0
2021-04-13,Jumeirah Village Circle,Apartment,3,1530.0,False,1496000.0,102600.0
2021-04-13,Business Bay,Townhouse,6,3977.0,False,7154000.0,406600.0
2021-04-13,Dubai Marina,Apartment,3,1556.0,False,2160000.0,151600.0
2021-04-13,Jumeirah Lake Towers,Apartment,2,1418.0,False,1529000.0,98400.0
2021-04-14,Palm Jumeirah,Apartment,2,1621.0,True,4395000.0,253400.0
2021-04-14,Business Bay,Apartment,1,880.0,False,1385000.0,83900.0
2021-04-14,Dubai Hills Estate,Apartment,3,1595.0,False,2031000.0,102800.0
2021-04-14,Dubai Marina,Apartment,1,883.0,True,1105000.0,65600.0
2021-04-14,Dubai Hills Estate,Apartment,1,932.0,False,1367000.0,91200.0
2021-04-14,Jumeirah Village Circle,Apartment,2,1460.0,True,1248000.0,80700.0
2021-04-14,International City,Apartment,1,766.0,False,379000.0,36700.0
2021-04-15,Downtown Dubai,Apartment,0,339.0,False,882000.0,46300.0
2021-04-15,Dubai Hills Estate,Villa,4,3620.0,False,4687000.0,208100.0
2021-04-15,Business Bay,Apartment,0,414.0,False,709000.0,46000.0
2021-04-15,Jumeirah Lake Towers,Apartment,1,720.0,True,807000.0,63600.0
2021-04-15,Palm Jumeirah,Townhouse,3,2419.0,False,6387000.0,315700.0
2021-04-15,Jumeirah Lake Towers,Apartment,2,1258.0,False,1737000.0,146600.0
2021-04-15,Dubai Hills Estate,Apartment,3,1822.0,True,1896000.0,100600.0
2021-04-15,Dubai Hills Estate,Apartment,2,1191.0,False,1656000.0,124700.0
2021-04-16,Dubai Hills Estate,Apartment,1,738.0,False,1240000.0,79700.0
2021-04-16,Downtown Dubai,Apartment,1,729.0,False,1843000.0,105200.0
2021-04-16,Business Bay,Apartment,3,1990.0,False,3436000.0,237000.0
2021-04-17,Palm Jumeirah,Apartment,1,792.0,False,2072000.0,104600.0
2021-04-17,Dubai Marina,Apartment,2,1273.0,True,1836000.0,109500.0
2021-04-17,Dubai Hills Estate,Villa,4,3365.0,False,3915000.0,275000.0
2021-04-17,Jumeirah Lake Towers,Apartment,0,495.0,False,497000.0,35000.0
2021-04-17,Palm Jumeirah,Villa,6,4534.0,True,10775000.0,666000.0
2021-04-17,Jumeirah Lake Towers,Apartment,1,961.0,False,977000.0,80400.0
